id,"title","description","image_url",price,"created_at","updated_at","artist","typo"
6503,"See Your Sunshine","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",3.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6504,"Only Mama Knows","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",4.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6505,"You Tell Me","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",5.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6506,"Mr. Bellamy","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",6.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6507,"Gratitude","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",7.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6508,"Vintage Clothes","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",8.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6509,"That Was Me","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",9.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6510,"Feet In The Clouds","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",10.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6511,"House Of Wax","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",11.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6512,"The End Of The End","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",12.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6513,"Nod Your Head","Paul McCartney/paul mccartney","Memory_Almost_Full.jpg",13.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6514,"Fine Line",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",1.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6515,"How typo Of You",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",2.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6516,"Jenny Wren",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",3.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6517,"At The Mercy",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",4.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6518,"Friends To Go",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",5.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6519,"English Tea",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",6.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6520,"Too Much Rain",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",7.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6521,"A Certain Softness",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",8.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6522,"Riding To Vanity Fair",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",9.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6523,"Follow Me",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",10.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6524,"Promise To You Girl",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",11.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6525,"This Never Happened Before",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",12.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6526,"Anyway",NULL,"Chaos_And_Creation_In_The_Backyard.jpg",13.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6527,"Silver","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",1.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6528,"Nocturnal Me","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",2.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6529,"Crystal Days","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",3.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6530,"The Yo-Yo Man","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",4.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6531,"Thorn Of Crowns","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",5.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6532,"The Killing Moon","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",6.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6533,"Seven Seas","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",7.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6534,"My Kingdom","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",8.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6535,"Ocean Rain","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",9.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6536,"Angels And Devils","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",10.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6537,"All You Need Is Love [Live]","Paul McCartney/John Lennon","Ocean_Rain.jpg",11.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6538,"The Killing Moon [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",12.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6539,"Stars Are Stars [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",13.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6540,"Villiers Terrace [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",14.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6541,"Silver [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",15.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6542,"My Kingdom [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",16.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6543,"Ocean Rain [Live]","Ian McCulloch/Will Sergeant/Pete de Freitas/Les Pattinson","Ocean_Rain.jpg",17.17,"2011-10-19 19:18:42","2011-10-19 19:18:42","Echo and Bunnymen","audio-CD"
6544,"The Lion/Gaiende","Youssou N Dour, Habib Faye","The_Lion.jpg",1.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6545,"Shakin The Tree","Peter Gabriel, Youssou N Dour","The_Lion.jpg",2.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour, Peter Gabriel","audio-CD"
6546,"Kocc Barma","Youssou N Dour, Habib Faye/Peter Gabriel, Youssou N Dour","The_Lion.jpg",3.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6547,"Bamako","Youssou N Dour, Habib Faye","The_Lion.jpg",4.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6548,"The Truth","Youssou N Dour, Habib Faye","The_Lion.jpg",5.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6549,"Old Tucson","Youssou N Dour, Habib Faye","The_Lion.jpg",6.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6550,"Macoy","Youssou N Dour, Rod Beale","The_Lion.jpg",7.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6551,"My Daughter (Sama Doom)","Youssou N Dour, David Sancious, Habib Faye","The_Lion.jpg",8.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6552,"Bes","Youssou N Dour, Habib Faye","The_Lion.jpg",9.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Youssou N Dour","audio-CD"
6553,"India","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey","The_Psychedelic_Furs.jpg",1.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6554,"Sister Europe","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",2.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6555,"Imitation Of Christ","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",3.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6556,"Fall","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",4.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6557,"Pulse","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",5.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6558,"We Love You","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",6.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6559,"Wedding Song","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",7.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6560,"Blacks/Radio","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",8.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6561,"Flowers","Duncan Kilburn/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey/John Ashton","The_Psychedelic_Furs.jpg",9.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6562,"Susans Strange","Duncan Kilburn/John Ashton/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey","The_Psychedelic_Furs.jpg",10.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6563,"Soap Commercial","Duncan Kilburn/John Ashton/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey","The_Psychedelic_Furs.jpg",11.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6564,"Mack the Knife","B. Brecht/K. Weill/M. Blitzstein","The_Psychedelic_Furs.jpg",12.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6565,"Flowers [Demo]","Duncan Kilburn/John Ashton/Richard Butler/Roger Morris/Timothy Butler/Vincent Davey","The_Psychedelic_Furs.jpg",13.13,"2011-10-19 19:18:42","2011-10-19 19:18:42","Psychedelic Furs","audio-CD"
6566,"The Song We Were Singing","Paul McCartney","Flaming_Pie.jpg",1.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6567,"The World Tonight","Paul McCartney","Flaming_Pie.jpg",2.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6568,"If You Wanna","Paul McCartney","Flaming_Pie.jpg",3.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6569,"Somedays","Paul McCartney Orch. George Martin","Flaming_Pie.jpg",4.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6570,"Young Boy","Paul McCartney","Flaming_Pie.jpg",5.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6571,"Calico Skies","Paul McCartney","Flaming_Pie.jpg",6.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6572,"Flaming Pie","Paul McCartney","Flaming_Pie.jpg",7.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6573,"Heaven On A Sunday","Paul McCartney","Flaming_Pie.jpg",8.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6574,"Used To Be Bad","Steve Miller","Flaming_Pie.jpg",9.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6575,"Souvenir","Paul McCartney","Flaming_Pie.jpg",10.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6576,"Little Willow","Paul McCartney","Flaming_Pie.jpg",11.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6577,"Really Love You",NULL,"Flaming_Pie.jpg",12.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6578,"Beautiful Night","Paul McCartney Orch. George Martin","Flaming_Pie.jpg",13.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6579,"Great Day","Paul McCartney","Flaming_Pie.jpg",14.14,"2011-10-19 19:18:42","2011-10-19 19:18:42","Paul McCartney","audio-CD"
6580,"Too High","Stevie Wonder","Innervisions.jpg",1.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6581,"Visions","Stevie Wonder","Innervisions.jpg",2.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6582,"Living For The City","Stevie Wonder","Innervisions.jpg",3.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6583,"Golden Lady","Stevie Wonder","Innervisions.jpg",4.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6584,"Higher Ground","Stevie Wonder","Innervisions.jpg",5.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6585,"Jesus Children Of America","Stevie Wonder","Innervisions.jpg",6.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6586,"All In Love Is Fair","Stevie Wonder","Innervisions.jpg",7.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6587,"Dont You Worry Bout A Thing","Stevie Wonder","Innervisions.jpg",8.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6588,"Hes Misstra Know It All","Stevie Wonder","Innervisions.jpg",9.90,"2011-10-19 19:18:42","2011-10-19 19:18:42","Stevie Wonder","audio-CD"
6589,"Another Place To Fall","KT Tunstall","Eye_To_The_Telescope.jpg",2.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6590,"Under The Weather","KTTunstall  and Tommy D","Eye_To_The_Telescope.jpg",3.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6591,"BlackHorse  and The Cherry Tree","KT Tunstall","Eye_To_The_Telescope.jpg",4.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6592,"Miniature Disasters","KT Tunstall","Eye_To_The_Telescope.jpg",5.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6593,"Universe and U","KTTunstall  and Pleasure","Eye_To_The_Telescope.jpg",7.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6594,"False Alarm","KTTunstall  and Martin Terefe","Eye_To_The_Telescope.jpg",8.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6595,"Stoppin The Love","KTTunstall  and Tommy D","Eye_To_The_Telescope.jpg",10.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6596,"Through The Dark","KTTunstall  and Martin Terefe","Eye_To_The_Telescope.jpg",12.12,"2011-10-19 19:18:42","2011-10-19 19:18:42","KT Tunstall","audio-CD"
6597,"Jenny Was A Friend of Mine","Panteón Rococó","Hot_Fuss.jpg",1.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6598,"Mr. Brightside","Panteón Rococó","Hot_Fuss.jpg",2.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6599,"Smile Like You Mean It","Panteón Rococó","Hot_Fuss.jpg",3.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6600,"Somebody Told Me","Panteón Rococó","Hot_Fuss.jpg",4.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6601,"All These Things That Ive Done","Panteón Rococó","Hot_Fuss.jpg",5.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6602,"Andy, Youre a Star","Panteón Rococó","Hot_Fuss.jpg",6.11,"2011-10-19 19:18:42","2011-10-19 19:18:42","Killers","audio-CD"
6603,"Cúrame","Panteón Rococó","Hot_Fuss.jpg",7.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Killers","audio-CD"
6604,"La Maquinita","Panteón Rococó","Hot_Fuss.jpg",8.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Killers","audio-CD"
6605,"Marco´s Hall","Panteón Rococó","Hot_Fuss.jpg",9.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Killers","audio-CD"
6606,"Pequeño Tratado De Un Adios","Panteón Rococó","Hot_Fuss.jpg",10.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Killers","audio-CD"
6607,"Toloache Pa Mim Negra","Panteón Rococó","Hot_Fuss.jpg",11.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Killers","audio-CD"
6608,"Only The Lonely","Joe Melson/Roy Orbison","16_Biggest_Hits.jpg",1.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6609,"Blue Angel","Joe Melson/Roy Orbison","16_Biggest_Hits.jpg",2.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6610,"Im Hurtin","Joe Melson/Roy Orbison","16_Biggest_Hits.jpg",3.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6611,"Running Scared","Joe Melson/Roy Orbison","16_Biggest_Hits.jpg",4.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6612,"Crying","J. Melson/R. Orbison","16_Biggest_Hits.jpg",5.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6613,"Candy Man","Fred Neil/Beverly Ross","16_Biggest_Hits.jpg",6.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6614,"Dream Baby (How Long Must I Dream)","Cindy Walker","16_Biggest_Hits.jpg",7.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6615,"The Crowd","Roy Orbison/Joe Melson","16_Biggest_Hits.jpg",8.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6616,"Leah","Roy Orbison","16_Biggest_Hits.jpg",9.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6617,"Working For The Man","Roy Orbison","16_Biggest_Hits.jpg",10.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6618,"In Dreams","Roy Orbison","16_Biggest_Hits.jpg",11.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6619,"Falling","R. Orbison","16_Biggest_Hits.jpg",12.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6620,"Mean Woman Blues","Claude Demetrius","16_Biggest_Hits.jpg",13.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6621,"Blue Bayou","Roy Orbison/Joe Melson","16_Biggest_Hits.jpg",14.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6622,"Oh, Pretty Woman","Roy Orbison/Bill Dees","16_Biggest_Hits.jpg",16.16,"2011-10-19 19:18:43","2011-10-19 19:18:43","Roy Orbison","audio-CD"
6623,"The Golden Age","beck hansen","Sea_Change.jpg",1.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6624,"Paper Tiger","beck hansen","Sea_Change.jpg",2.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6625,"Guess Im Doing Fine","beck hansen","Sea_Change.jpg",3.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6626,"Lonesome Tears","beck hansen","Sea_Change.jpg",4.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6627,"Lost Cause","beck hansen","Sea_Change.jpg",5.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6628,"End Of The Day","beck hansen","Sea_Change.jpg",6.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6629,"Its All In Your Mind","beck hansen","Sea_Change.jpg",7.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6630,"Round The Bend","beck hansen","Sea_Change.jpg",8.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6631,"Already Dead","beck hansen","Sea_Change.jpg",9.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6632,"Sunday Sun","beck hansen","Sea_Change.jpg",10.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6633,"Little One","beck hansen","Sea_Change.jpg",11.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6634,"Side Of The Road","beck hansen","Sea_Change.jpg",12.12,"2011-10-19 19:18:43","2011-10-19 19:18:43","Beck","audio-CD"
6635,"Jacqueline","Robert Hardy","Franz_Ferdinand.jpg",1.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6636,"Tell Her Tonight","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",2.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6637,"Take Me Out","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",3.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6638,"The Dark Of The Matinee","Robert Hardy","Franz_Ferdinand.jpg",4.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6639,"Auf Achse","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",5.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6640,"Cheating On You","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",6.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6641,"This Fire","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",7.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
6642,"Darts Of Pleasure","Alex Kapranos/Alexander Paul Kapranos Huntley/Nicholas McCarthy","Franz_Ferdinand.jpg",8.11,"2011-10-19 19:18:43","2011-10-19 19:18:43","Franz Ferdinand","audio-CD"
